2025-07-17 14:13:51.279148259   [WARN]	[config/manager.go:364:364]	[ConfigManager]			config file has invalid release channel: 
2025-07-17 14:13:51.279149509   [DEBUG]	[control/loop.go:559:559]	[ControlLoop]			[PARALLEL] Starting manager DataFlowCompManagerCore (goroutine)
2025-07-17 14:13:51.279150426   [DEBUG]	[control/loop.go:559:559]	[ControlLoop]			[PARALLEL] Starting manager NmapCompManager_Core (goroutine)
2025-07-17 14:13:51.279151634   [DEBUG]	[control/loop.go:579:579]	[ControlLoop]			[PARALLEL] Manager DataFlowCompManagerCore completed - Duration: 9.417µs, Reconciled: false, Time efficiency: 99.99%
2025-07-17 14:13:51.279152467   [DEBUG]	[control/loop.go:559:559]	[ControlLoop]			[PARALLEL] Starting manager ConnectionManagerCore (goroutine)
2025-07-17 14:13:51.279153259   [DEBUG]	[control/loop.go:559:559]	[ControlLoop]			[PARALLEL] Starting manager ContainerManager_Core (goroutine)
2025-07-17 14:13:51.279154259   [DEBUG]	[control/loop.go:579:579]	[ControlLoop]			[PARALLEL] Manager ConnectionManagerCore completed - Duration: 5.792µs, Reconciled: false, Time efficiency: 99.99%
2025-07-17 14:13:51.279178676   [DEBUG]	[control/loop.go:559:559]	[ControlLoop]			[PARALLEL] Starting manager ProtocolConverterManagerCore (goroutine)
2025-07-17 14:13:51.279179592   [DEBUG]	[control/loop.go:559:559]	[ControlLoop]			[PARALLEL] Starting manager RedpandaManagerCore (goroutine)
2025-07-17 14:13:51.279180426   [DEBUG]	[control/loop.go:559:559]	[ControlLoop]			[PARALLEL] Starting manager TopicBrowserManagerCore (goroutine)
2025-07-17 14:13:51.279181176   [DEBUG]	[control/loop.go:559:559]	[ControlLoop]			[PARALLEL] Starting manager AgentManager_Core (goroutine)
2025-07-17 14:13:51.279194301   [DEBUG]	[control/loop.go:559:559]	[ControlLoop]			[PARALLEL] Starting manager StreamProcessorManagerCore (goroutine)
2025-07-17 14:13:51.279195092   [DEBUG]	[control/loop.go:559:559]	[ControlLoop]			[PARALLEL] Starting manager S6ManagerCore (goroutine)
2025-07-17 14:13:51.279195884   [DEBUG]	[control/loop.go:559:559]	[ControlLoop]			[PARALLEL] Starting manager BenthosManagerCore (goroutine)
2025-07-17 14:13:51.279196884   [DEBUG]	[control/loop.go:579:579]	[ControlLoop]			[PARALLEL] Manager NmapCompManager_Core completed - Duration: 15.375µs, Reconciled: false, Time efficiency: 99.98%
2025-07-17 14:13:51.279206801   [DEBUG]	[control/loop.go:579:579]	[ControlLoop]			[PARALLEL] Manager BenthosManagerCore completed - Duration: 55µs, Reconciled: false, Time efficiency: 99.93%
2025-07-17 14:13:51.279207842   [DEBUG]	[control/loop.go:579:579]	[ControlLoop]			[PARALLEL] Manager S6ManagerCore completed - Duration: 104.875µs, Reconciled: false, Time efficiency: 99.86%
2025-07-17 14:13:51.279208967   [DEBUG]	[control/loop.go:579:579]	[ControlLoop]			[PARALLEL] Manager StreamProcessorManagerCore completed - Duration: 120.542µs, Reconciled: false, Time efficiency: 99.84%
2025-07-17 14:13:51.279576467   [DEBUG]	[s6/s6.go:541:541]	[S6Service]			S6 service /run/service/redpanda-redpanda does not exist
2025-07-17 14:13:51.279578384   [DEBUG]	[redpanda/actions.go:52:52]	[redpanda]			Starting Action: Adding Redpanda service redpanda to S6 manager ...
2025-07-17 14:13:51.279579301   [WARN]	[redpanda/redpanda.go:640:640]	[RedpandaServiceredpanda]			baseDir is empty, using default value /data
2025-07-17 14:13:51.279580092   [DEBUG]	[s6/s6.go:541:541]	[S6Service]			S6 service /run/service/benthos-topicbrowser-topic-browser does not exist
2025-07-17 14:13:51.279581009   [INFO]	[container_monitor/platform_detect.go:47:47]	[platform_detect]			Detected Docker Desktop on macOS! Using macOS-adjusted disk metrics.
2025-07-17 14:13:51.279581926   [DEBUG]	[topicbrowser/actions.go:39:39]	[topic-browser]			Starting Action: Adding Topic Browser service topic-browser to S6 manager ...
2025-07-17 14:13:51.279582717   [DEBUG]	[topicbrowser/topicbrowser.go:327:327]	[TopicBrowserServicetopic-browser]			adding topic browser to benthos manager
2025-07-17 14:13:51.279583509   [DEBUG]	[topicbrowser/actions.go:57:57]	[topic-browser]			Topic Browser service topic-browser added to S6 manager
2025-07-17 14:13:51.279584551   [DEBUG]	[fsm/baseFSM.go:235:235]	[topic-browser]			FSM topic-browser attempting transition: current_state='to_be_created' -> event='create' (desired_state='stopped')
2025-07-17 14:13:51.279585259   [DEBUG]	[fsm/baseFSM.go:135:135]	[topic-browser]			Entering creating state for FSM topic-browser
2025-07-17 14:13:51.279586259   [DEBUG]	[fsm/baseFSM.go:253:253]	[topic-browser]			FSM topic-browser successful transition: 'to_be_created' -> 'creating' via event='create' (desired_state='stopped')
2025-07-17 14:13:51.279586926   [INFO]	[fsm/baseFSM.go:175:175]	[gen]			Setting desired state of FSM gen to active
2025-07-17 14:13:51.279587967   [DEBUG]	[control/loop.go:579:579]	[ControlLoop]			[PARALLEL] Manager ProtocolConverterManagerCore completed - Duration: 512.333µs, Reconciled: true, Time efficiency: 99.30%
2025-07-17 14:13:51.279588801   [INFO]	[fsm/baseFSM.go:175:175]	[topicbrowser-topic-browser]			Setting desired state of FSM topicbrowser-topic-browser to stopped
2025-07-17 14:13:51.279589842   [DEBUG]	[control/loop.go:579:579]	[ControlLoop]			[PARALLEL] Manager TopicBrowserManagerCore completed - Duration: 557.375µs, Reconciled: true, Time efficiency: 99.24%
2025-07-17 14:13:51.280339926   [DEBUG]	[redpanda/actions.go:63:63]	[redpanda]			Redpanda service redpanda added to S6 manager
2025-07-17 14:13:51.280342967   [DEBUG]	[fsm/baseFSM.go:235:235]	[redpanda]			FSM redpanda attempting transition: current_state='to_be_created' -> event='create' (desired_state='stopped')
2025-07-17 14:13:51.280344009   [DEBUG]	[fsm/baseFSM.go:135:135]	[redpanda]			Entering creating state for FSM redpanda
2025-07-17 14:13:51.280345092   [DEBUG]	[fsm/baseFSM.go:253:253]	[redpanda]			FSM redpanda successful transition: 'to_be_created' -> 'creating' via event='create' (desired_state='stopped')
2025-07-17 14:13:51.280345884   [INFO]	[fsm/baseFSM.go:175:175]	[redpanda-redpanda]			Setting desired state of FSM redpanda-redpanda to stopped
2025-07-17 14:13:51.280705342   [INFO]	[fsm/baseFSM.go:175:175]	[redpanda-redpanda]			Setting desired state of FSM redpanda-redpanda to redpanda_monitoring_stopped
2025-07-17 14:13:51.281532384   [DEBUG]	[agent_monitor/actions.go:35:35]	[Core]			Creating agent monitor instance Core (no-op)
2025-07-17 14:13:51.281533717   [DEBUG]	[fsm/baseFSM.go:235:235]	[Core]			FSM Core attempting transition: current_state='to_be_created' -> event='create' (desired_state='active')
2025-07-17 14:13:51.281565801   [INFO]	[agent_monitor/fsm_callbacks.go:45:45]	[Core]			Agent Core is creating...
2025-07-17 14:13:51.281566967   [DEBUG]	[fsm/baseFSM.go:253:253]	[Core]			FSM Core successful transition: 'to_be_created' -> 'creating' via event='create' (desired_state='active')
2025-07-17 14:13:51.281592967   [DEBUG]	[control/loop.go:579:579]	[ControlLoop]			[PARALLEL] Manager AgentManager_Core completed - Duration: 2.604333ms, Reconciled: true, Time efficiency: 96.36%
2025-07-17 14:13:51.281617009   [DEBUG]	[container/actions.go:35:35]	[Core]			Creating container monitor instance Core (no-op)
2025-07-17 14:13:51.281618009   [DEBUG]	[fsm/baseFSM.go:235:235]	[Core]			FSM Core attempting transition: current_state='to_be_created' -> event='create' (desired_state='active')
2025-07-17 14:13:51.281618676   [INFO]	[container/fsm_callbacks.go:45:45]	[Core]			Container Core is creating...
2025-07-17 14:13:51.281619592   [DEBUG]	[fsm/baseFSM.go:253:253]	[Core]			FSM Core successful transition: 'to_be_created' -> 'creating' via event='create' (desired_state='active')
2025-07-17 14:13:51.281835009   [DEBUG]	[control/loop.go:579:579]	[ControlLoop]			[PARALLEL] Manager ContainerManager_Core completed - Duration: 2.704583ms, Reconciled: true, Time efficiency: 96.21%
2025-07-17 14:13:51.281980759   [DEBUG]	[redpanda/reconcile.go:158:158]	[redpanda]			schema registry error while not in running state (creating), ignoring: schema registry error: Get "http://localhost:8081/subjects": dial tcp [::1]:8081: connect: connection refused
2025-07-17 14:13:51.282011009   [DEBUG]	[control/loop.go:579:579]	[ControlLoop]			[PARALLEL] Manager RedpandaManagerCore completed - Duration: 3.033958ms, Reconciled: true, Time efficiency: 95.73%
2025-07-17 14:13:51.282196676   [DEBUG]	[control/loop.go:482:482]	[ControlLoop]			Updated system snapshot at tick 2
2025-07-17 14:13:51.384978634   [DEBUG]	[control/loop.go:559:559]	[ControlLoop]			[PARALLEL] Starting manager S6ManagerCore (goroutine)
2025-07-17 14:13:51.384986259   [DEBUG]	[control/loop.go:559:559]	[ControlLoop]			[PARALLEL] Starting manager BenthosManagerCore (goroutine)
2025-07-17 14:13:51.384987801   [DEBUG]	[control/loop.go:579:579]	[ControlLoop]			[PARALLEL] Manager S6ManagerCore completed - Duration: 32.125µs, Reconciled: false, Time efficiency: 99.96%
2025-07-17 14:13:51.384989092   [DEBUG]	[control/loop.go:559:559]	[ControlLoop]			[PARALLEL] Starting manager DataFlowCompManagerCore (goroutine)
2025-07-17 14:13:51.385743967   [DEBUG]	[control/loop.go:559:559]	[ControlLoop]			[PARALLEL] Starting manager TopicBrowserManagerCore (goroutine)
2025-07-17 14:13:51.385749676   [DEBUG]	[control/loop.go:579:579]	[ControlLoop]			[PARALLEL] Manager DataFlowCompManagerCore completed - Duration: 80.375µs, Reconciled: false, Time efficiency: 99.89%
2025-07-17 14:13:51.385751842   [DEBUG]	[control/loop.go:559:559]	[ControlLoop]			[PARALLEL] Starting manager StreamProcessorManagerCore (goroutine)
2025-07-17 14:13:51.385754051   [DEBUG]	[control/loop.go:579:579]	[ControlLoop]			[PARALLEL] Manager StreamProcessorManagerCore completed - Duration: 20.334µs, Reconciled: false, Time efficiency: 99.97%
2025-07-17 14:13:51.385755676   [DEBUG]	[control/loop.go:559:559]	[ControlLoop]			[PARALLEL] Starting manager NmapCompManager_Core (goroutine)
2025-07-17 14:13:51.385757259   [DEBUG]	[control/loop.go:559:559]	[ControlLoop]			[PARALLEL] Starting manager RedpandaManagerCore (goroutine)
2025-07-17 14:13:51.385759342   [DEBUG]	[control/loop.go:579:579]	[ControlLoop]			[PARALLEL] Manager NmapCompManager_Core completed - Duration: 40.583µs, Reconciled: false, Time efficiency: 99.94%
2025-07-17 14:13:51.385760884   [DEBUG]	[control/loop.go:559:559]	[ControlLoop]			[PARALLEL] Starting manager AgentManager_Core (goroutine)
2025-07-17 14:13:51.385762426   [DEBUG]	[control/loop.go:559:559]	[ControlLoop]			[PARALLEL] Starting manager ContainerManager_Core (goroutine)
2025-07-17 14:13:51.385764009   [DEBUG]	[control/loop.go:559:559]	[ControlLoop]			[PARALLEL] Starting manager ConnectionManagerCore (goroutine)
2025-07-17 14:13:51.385765592   [DEBUG]	[control/loop.go:559:559]	[ControlLoop]			[PARALLEL] Starting manager ProtocolConverterManagerCore (goroutine)
2025-07-17 14:13:51.385767676   [DEBUG]	[control/loop.go:579:579]	[ControlLoop]			[PARALLEL] Manager ConnectionManagerCore completed - Duration: 17.666µs, Reconciled: false, Time efficiency: 99.98%
2025-07-17 14:13:51.385769092   [DEBUG]	[s6/s6.go:541:541]	[S6Service]			S6 service /run/service/redpanda-redpanda does not exist
2025-07-17 14:13:51.385770717   [DEBUG]	[s6/s6.go:541:541]	[S6Service]			S6 service /run/service/benthos-topicbrowser-topic-browser does not exist
2025-07-17 14:13:51.385772676   [DEBUG]	[fsm/baseFSM.go:235:235]	[redpanda]			FSM redpanda attempting transition: current_state='creating' -> event='create_done' (desired_state='stopped')
2025-07-17 14:13:51.385774051   [INFO]	[redpanda/fsm_callbacks.go:36:36]	[redpanda]			Entering stopped state for redpanda
2025-07-17 14:13:51.385776134   [DEBUG]	[fsm/baseFSM.go:235:235]	[topic-browser]			FSM topic-browser attempting transition: current_state='creating' -> event='create_done' (desired_state='stopped')
2025-07-17 14:13:51.385778134   [DEBUG]	[fsm/baseFSM.go:253:253]	[redpanda]			FSM redpanda successful transition: 'creating' -> 'stopped' via event='create_done' (desired_state='stopped')
2025-07-17 14:13:51.385779592   [INFO]	[topicbrowser/fsm_callbacks.go:48:48]	[topic-browser]			Entering stopped state for topic-browser
2025-07-17 14:13:51.385781717   [DEBUG]	[fsm/baseFSM.go:253:253]	[topic-browser]			FSM topic-browser successful transition: 'creating' -> 'stopped' via event='create_done' (desired_state='stopped')
2025-07-17 14:13:51.385786301   [DEBUG]	[control/loop.go:579:579]	[ControlLoop]			[PARALLEL] Manager BenthosManagerCore completed - Duration: 117.666µs, Reconciled: false, Time efficiency: 99.84%
2025-07-17 14:13:51.385788259   [DEBUG]	[benthos/benthos.go:473:473]	[BenthosServicetopicbrowser-topic-browser]			Service benthos-topicbrowser-topic-browser not found in S6 manager
2025-07-17 14:13:51.385789717   [DEBUG]	[s6/s6.go:541:541]	[S6Service]			S6 service /run/service/redpanda-redpanda does not exist
2025-07-17 14:13:51.386336217   [DEBUG]	[benthos/actions.go:50:50]	[topicbrowser-topic-browser]			Starting Action: Adding Benthos service topicbrowser-topic-browser to S6 manager ...
2025-07-17 14:13:51.386339134   [DEBUG]	[benthos/benthos.go:631:631]	[BenthosServicetopicbrowser-topic-browser]			Adding benthos to S6 manager with port: 9000
2025-07-17 14:13:51.386499384   [DEBUG]	[s6/s6.go:541:541]	[S6Service]			S6 service /run/service/nmap-connection-protocolconverter-gen does not exist
2025-07-17 14:13:51.386502717   [WARN]	[s6/reconcile.go:124:124]	[redpanda-redpanda]			failed to update observed state (continuing reconciliation): failed to update observed state: failed to get service status: service does not exist
2025-07-17 14:13:51.386504467   [DEBUG]	[s6/actions.go:51:51]	[redpanda-redpanda]			Starting Action: Creating S6 service redpanda-redpanda ...
